fecha,dia_semana,es_fin_de_semana,n_total,n_low,n_medium,n_high,n_presentes,N02BE_demand,N05B_demand,M01AB_demand,total_demand
2018-12-24,0,0,105,48,33,24,105,224.76,63.87,41.73,330.36
2018-12-25,1,0,105,48,33,24,105,299.34,29.74,38.5,367.58
2018-12-26,2,0,105,48,33,24,105,352.55,25.65,4.24,382.44
2018-12-27,3,0,105,48,33,24,105,284.64,27.2,17.88,329.71999999999997
2018-12-28,4,0,104,48,32,24,104,394.04,34.58,55.46,484.08
2018-12-29,5,1,103,47,33,23,77,353.43,14.48,30.53,398.44000000000005
2018-12-30,6,1,102,47,33,22,74,296.73,16.45,23.31,336.49
2018-12-31,0,0,104,48,34,22,104,307.79,29.82,34.33,371.94
2019-01-01,1,0,102,46,33,23,102,1.75,0.35,0.95,3.05
2019-01-02,2,0,102,47,31,24,102,247.36,11.53,25.06,283.95
2019-01-03,3,0,103,48,32,23,103,291.44,17.55,19.89,328.88
2019-01-04,4,0,104,49,33,22,104,386.04,31.48,31.11,448.63000000000005
2019-01-05,5,1,105,51,31,23,71,298.53,28.58,36.98,364.09
2019-01-06,6,1,105,51,30,24,78,246.74,32.45,39.15,318.34
2019-01-07,0,0,105,50,32,23,105,0.0,0.0,0.74,0.74
2019-01-08,1,0,105,49,35,21,105,295.77,18.58,18.3,332.65
2019-01-09,2,0,105,49,34,22,105,454.23,76.46,12.84,543.5300000000001
2019-01-10,3,0,103,48,35,20,103,271.1,37.5,32.15,340.75
2019-01-11,4,0,103,48,34,21,103,424.87,37.92,23.31,486.1
2019-01-12,5,1,103,49,33,21,76,377.88,61.43,27.28,466.59000000000003
2019-01-13,6,1,102,48,31,23,69,339.09,11.2,37.23,387.52
2019-01-14,0,0,102,49,30,23,102,346.52,29.48,41.37,417.37
2019-01-15,1,0,99,48,28,23,99,200.16,25.24,20.39,245.79000000000002
2019-01-16,2,0,99,49,28,22,99,322.54,32.88,33.62,389.04
2019-01-17,3,0,100,52,27,21,100,372.13,26.2,22.45,420.78
2019-01-18,4,0,102,53,27,22,102,191.23,35.81,27.51,254.54999999999998
2019-01-19,5,1,101,52,27,22,69,356.61,23.52,30.0,410.13
2019-01-20,6,1,101,51,28,22,75,464.27,14.72,51.11,530.1
2019-01-21,0,0,102,51,29,22,102,453.61,32.2,18.9,504.71
2019-01-22,1,0,102,53,26,23,102,508.69,35.16,31.0,574.85
2019-01-23,2,0,101,53,25,23,101,396.31,8.54,15.14,419.99
2019-01-24,3,0,102,55,25,22,102,320.33,19.31,17.92,357.56
2019-01-25,4,0,102,55,25,22,102,222.69,28.88,9.35,260.92
2019-01-26,5,1,102,56,25,21,73,475.73,26.3,29.61,531.64
2019-01-27,6,1,103,58,24,21,74,492.95,28.26,43.6,564.8100000000001
2019-01-28,0,0,103,55,26,22,103,310.31,29.88,37.08,377.27
2019-01-29,1,0,101,52,26,23,101,260.15,27.12,23.0,310.27
2019-01-30,2,0,103,54,24,25,103,357.43,21.62,31.88,410.93
2019-01-31,3,0,106,56,25,25,106,439.9,22.45,7.77,470.11999999999995
2019-02-01,4,0,105,55,25,25,105,273.36,24.84,56.02,354.21999999999997
2019-02-02,5,1,105,56,24,25,76,328.71,19.94,66.58,415.22999999999996
2019-02-03,6,1,103,55,23,25,76,240.44,24.71,31.15,296.29999999999995
2019-02-04,0,0,103,57,21,25,103,326.4,12.49,31.19,370.08
2019-02-05,1,0,104,56,23,25,104,235.0,5.42,26.73,267.15
2019-02-06,2,0,102,56,22,24,102,194.46,10.73,30.74,235.93
2019-02-07,3,0,102,56,22,24,102,289.61,29.02,11.61,330.24
2019-02-08,4,0,103,56,24,23,103,347.02,25.51,8.61,381.14
2019-02-09,5,1,104,54,26,24,70,240.78,27.28,31.63,299.69
2019-02-10,6,1,103,52,28,23,69,199.48,21.69,15.59,236.76
2019-02-11,0,0,103,54,26,23,103,207.79,29.67,36.07,273.53
2019-02-12,1,0,104,54,26,24,104,238.68,22.58,30.56,291.82
2019-02-13,2,0,104,53,26,25,104,190.19,47.85,20.57,258.61
2019-02-14,3,0,102,52,25,25,102,375.41,24.62,11.74,411.77000000000004
2019-02-15,4,0,100,52,24,24,100,349.39,42.94,24.55,416.88
2019-02-16,5,1,102,54,24,24,68,163.7,19.66,29.82,213.17999999999998
2019-02-17,6,1,102,54,25,23,69,69.75,26.88,10.29,106.91999999999999
2019-02-18,0,0,101,54,24,23,101,181.25,18.01,14.3,213.56
2019-02-19,1,0,99,53,24,22,99,181.85,40.57,14.02,236.44
2019-02-20,2,0,99,53,26,20,99,201.27,35.74,8.73,245.74
2019-02-21,3,0,101,55,26,20,101,308.57,40.82,6.55,355.94
2019-02-22,4,0,100,54,25,21,100,106.14,14.17,9.94,130.25
2019-02-23,5,1,100,54,23,23,74,191.39,31.25,24.12,246.76
2019-02-24,6,1,98,54,22,22,63,81.09,4.93,18.71,104.73000000000002
2019-02-25,0,0,99,55,22,22,99,168.78,9.69,22.68,201.15
2019-02-26,1,0,99,55,23,21,99,181.56,18.85,8.58,208.99
2019-02-27,2,0,99,53,25,21,99,88.39,23.97,20.55,132.91
2019-02-28,3,0,99,54,24,21,99,228.17,3.49,3.14,234.79999999999998
2019-03-01,4,0,96,51,24,21,96,144.67,32.15,5.96,182.78
2019-03-02,5,1,97,51,25,21,64,197.15,22.99,16.32,236.46
2019-03-03,6,1,97,52,24,21,70,93.93,11.72,33.85,139.5
2019-03-04,0,0,99,53,25,21,99,270.69,8.05,22.42,301.16
2019-03-05,1,0,100,56,24,20,100,135.8,18.78,12.28,166.86
2019-03-06,2,0,102,57,25,20,102,209.77,42.77,0.96,253.50000000000003
2019-03-07,3,0,102,56,26,20,102,70.59,62.62,29.41,162.62
2019-03-08,4,0,101,55,27,19,101,226.59,10.75,8.3,245.64000000000001
2019-03-09,5,1,102,56,25,21,67,203.94,26.19,26.17,256.3
2019-03-10,6,1,103,55,26,22,70,240.26,13.41,25.45,279.12
2019-03-11,0,0,103,54,27,22,103,180.2,27.44,63.23,270.87
2019-03-12,1,0,104,54,31,19,104,222.48,32.28,16.16,270.92
2019-03-13,2,0,104,55,30,19,104,155.1,29.23,10.09,194.42
2019-03-14,3,0,105,55,30,20,105,332.77,31.06,16.44,380.27
2019-03-15,4,0,105,54,28,23,105,277.81,21.63,13.47,312.91
2019-03-16,5,1,103,53,27,23,77,151.84,21.3,38.39,211.53000000000003
2019-03-17,6,1,103,53,27,23,68,251.95,13.6,29.88,295.43
2019-03-18,0,0,102,53,26,23,102,159.23,32.29,9.92,201.43999999999997
2019-03-19,1,0,102,54,25,23,102,180.88,26.06,40.78,247.72
2019-03-20,2,0,104,55,24,25,104,201.44,21.98,28.14,251.56
2019-03-21,3,0,105,56,25,24,105,130.03,36.95,11.54,178.52
2019-03-22,4,0,105,57,24,24,105,287.84,34.12,22.04,344.0
2019-03-23,5,1,105,58,22,25,68,70.39,16.6,29.45,116.44000000000001
2019-03-24,6,1,105,57,24,24,78,221.89,15.96,29.06,266.90999999999997
2019-03-25,0,0,105,57,23,25,105,189.76,29.26,24.63,243.64999999999998
2019-03-26,1,0,105,57,23,25,105,256.02,28.13,19.99,304.14
2019-03-27,2,0,105,58,23,24,105,178.41,33.04,30.6,242.04999999999998
2019-03-28,3,0,108,59,25,24,108,99.44,16.7,6.28,122.42
2019-03-29,4,0,108,59,25,24,108,180.31,27.25,14.76,222.32
2019-03-30,5,1,108,58,26,24,71,83.38,28.39,22.32,134.09
2019-03-31,6,1,108,58,25,25,81,143.38,21.54,35.1,200.01999999999998
2019-04-01,0,0,105,56,24,25,105,242.06,31.51,14.48,288.05
2019-04-02,1,0,105,58,21,26,105,171.76,19.34,40.27,231.37
2019-04-03,2,0,105,59,21,25,105,130.4,30.43,26.61,187.44
2019-04-04,3,0,105,59,22,24,105,272.98,21.36,21.5,315.84000000000003
2019-04-05,4,0,105,59,23,23,105,173.0,19.7,28.54,221.23999999999998
2019-04-06,5,1,104,56,24,24,67,61.24,32.62,15.84,109.7
2019-04-07,6,1,103,55,25,23,75,93.97,8.66,27.87,130.5
2019-04-08,0,0,102,52,28,22,102,66.05,20.77,21.39,108.21
2019-04-09,1,0,103,51,30,22,103,77.91,28.91,10.91,117.72999999999999
2019-04-10,2,0,105,52,31,22,105,240.2,47.76,10.05,298.01
2019-04-11,3,0,104,50,32,22,104,109.43,46.64,31.78,187.85
2019-04-12,4,0,103,48,33,22,103,115.7,49.78,19.18,184.66000000000003
2019-04-13,5,1,102,49,31,22,71,66.85,13.74,19.22,99.80999999999999
2019-04-14,6,1,101,50,30,21,67,102.25,9.81,17.16,129.22
2019-04-15,0,0,101,51,29,21,101,55.25,46.16,20.14,121.55
2019-04-16,1,0,101,50,31,20,101,185.25,33.97,6.61,225.83
2019-04-17,2,0,100,49,31,20,100,92.45,31.03,27.87,151.35
2019-04-18,3,0,98,46,32,20,98,1.1,0.0,0.18,1.28
2019-04-19,4,0,99,46,32,21,99,162.77,51.1,13.47,227.34
2019-04-20,5,1,99,45,33,21,68,106.54,33.88,37.34,177.76000000000002
2019-04-21,6,1,99,45,35,19,69,96.75,30.83,13.96,141.54
2019-04-22,0,0,99,44,35,20,99,337.73,36.77,33.92,408.42
2019-04-23,1,0,99,45,34,20,99,118.33,18.12,35.55,172.0
2019-04-24,2,0,99,47,33,19,99,260.7,38.43,8.88,308.01
2019-04-25,3,0,99,49,30,20,99,97.66,48.43,55.73,201.82
2019-04-26,4,0,98,50,28,20,98,211.06,17.36,25.16,253.58
2019-04-27,5,1,98,51,28,19,65,112.42,33.15,65.49,211.06
2019-04-28,6,1,99,50,31,18,65,0.0,1.24,0.0,1.24
2019-04-29,0,0,99,50,32,17,99,181.14,12.6,18.78,212.51999999999998
2019-04-30,1,0,100,51,34,15,100,146.21,35.89,6.5,188.60000000000002
2019-05-01,2,0,101,54,32,15,101,53.31,2.5,7.15,62.96
2019-05-02,3,0,101,55,30,16,101,135.27,39.78,5.75,180.8
2019-05-03,4,0,101,56,30,15,101,158.34,26.0,12.17,196.51
2019-05-04,5,1,100,56,29,15,67,111.14,11.75,27.28,150.17000000000002
2019-05-05,6,1,99,55,27,17,71,146.26,4.46,23.58,174.3
2019-05-06,0,0,99,56,26,17,99,151.66,26.14,16.27,194.07000000000002
2019-05-07,1,0,98,56,26,16,98,221.38,44.41,9.27,275.05999999999995
2019-05-08,2,0,100,58,25,17,100,87.61,38.0,30.24,155.85
2019-05-09,3,0,100,58,23,19,100,84.47,23.93,17.64,126.04
2019-05-10,4,0,100,58,22,20,100,74.23,30.45,19.02,123.7
2019-05-11,5,1,99,56,23,20,66,70.91,20.67,21.06,112.64
2019-05-12,6,1,100,59,21,20,70,185.35,6.2,19.07,210.61999999999998
2019-05-13,0,0,101,61,21,19,101,178.88,25.4,18.21,222.49
2019-05-14,1,0,101,60,22,19,101,172.48,11.12,25.35,208.95
2019-05-15,2,0,104,62,22,20,104,193.52,15.21,15.65,224.38000000000002
2019-05-16,3,0,104,62,23,19,104,86.82,21.9,18.79,127.50999999999999
2019-05-17,4,0,105,62,24,19,105,198.99,44.27,9.19,252.45000000000002
2019-05-18,5,1,105,62,24,19,65,64.28,20.53,37.84,122.65
2019-05-19,6,1,105,62,23,20,77,136.25,20.43,27.36,184.04000000000002
2019-05-20,0,0,105,62,23,20,105,149.77,27.4,15.09,192.26000000000002
2019-05-21,1,0,105,62,23,20,105,121.45,30.25,20.71,172.41
2019-05-22,2,0,105,62,24,19,105,195.59,17.59,30.57,243.75
2019-05-23,3,0,104,63,22,19,104,180.69,10.08,9.08,199.85000000000002
2019-05-24,4,0,103,61,22,20,103,248.41,19.39,21.16,288.96000000000004
2019-05-25,5,1,102,61,21,20,68,162.72,11.11,43.98,217.80999999999997
2019-05-26,6,1,102,61,20,21,72,143.62,5.95,26.75,176.32
2019-05-27,0,0,101,60,20,21,101,130.47,18.76,19.36,168.58999999999997
2019-05-28,1,0,99,58,20,21,99,120.29,23.12,18.05,161.46
2019-05-29,2,0,98,56,21,21,98,100.87,24.0,24.12,148.99
2019-05-30,3,0,98,57,20,21,98,110.8,13.45,21.62,145.87
2019-05-31,4,0,97,56,20,21,97,148.27,5.55,25.26,179.08
2019-06-01,5,1,97,55,21,21,68,95.4,1.7,13.3,110.4
2019-06-02,6,1,100,55,24,21,66,123.23,9.28,16.52,149.03
2019-06-03,0,0,100,56,23,21,100,105.65,8.98,1.6,116.23
2019-06-04,1,0,104,57,27,20,104,194.4,23.47,25.16,243.03
2019-06-05,2,0,106,58,28,20,106,185.37,17.74,20.18,223.29000000000002
2019-06-06,3,0,106,57,29,20,106,188.82,21.24,30.47,240.53
2019-06-07,4,0,106,56,30,20,106,157.62,17.24,24.66,199.52
2019-06-08,5,1,106,58,28,20,66,98.23,30.34,10.97,139.54
2019-06-09,6,1,105,57,27,21,75,82.16,18.1,38.01,138.26999999999998
2019-06-10,0,0,106,55,30,21,106,103.79,20.53,11.92,136.24
2019-06-11,1,0,105,53,32,20,105,175.42,26.34,46.09,247.85
2019-06-12,2,0,105,54,31,20,105,119.1,30.62,32.74,182.46
2019-06-13,3,0,106,53,32,21,106,138.6,5.49,2.73,146.82
2019-06-14,4,0,105,53,31,21,105,106.91,7.21,13.18,127.29999999999998
2019-06-15,5,1,103,52,30,21,79,77.51,36.13,29.86,143.5
2019-06-16,6,1,105,53,32,20,73,89.87,4.95,16.2,111.02000000000001
2019-06-17,0,0,103,53,30,20,103,125.31,16.7,26.32,168.32999999999998
2019-06-18,1,0,103,52,31,20,103,203.11,22.17,19.57,244.85000000000002
2019-06-19,2,0,103,53,30,20,103,126.3,17.32,14.72,158.34
2019-06-20,3,0,103,52,31,20,103,102.22,26.61,19.62,148.45
2019-06-21,4,0,104,50,33,21,104,174.27,23.1,12.83,210.20000000000002
2019-06-22,5,1,104,52,31,21,77,127.39,28.3,12.15,167.84
2019-06-23,6,1,105,53,31,21,78,94.01,3.67,39.1,136.78
2019-06-24,0,0,106,54,32,20,106,134.92,26.46,39.2,200.57999999999998
2019-06-25,1,0,106,54,35,17,106,84.27,29.11,6.98,120.36
2019-06-26,2,0,105,54,35,16,105,77.96,13.92,5.43,97.31
2019-06-27,3,0,105,55,34,16,105,105.29,12.98,25.62,143.89000000000001
2019-06-28,4,0,102,53,33,16,102,104.02,14.77,13.99,132.78
2019-06-29,5,1,99,51,32,16,68,83.79,7.17,3.33,94.29
2019-06-30,6,1,101,56,29,16,66,176.87,11.0,19.46,207.33
2019-07-01,0,0,101,56,27,18,101,91.55,17.85,18.49,127.89
2019-07-02,1,0,102,58,26,18,102,95.59,21.44,19.9,136.93
2019-07-03,2,0,102,58,26,18,102,204.52,21.7,14.61,240.82999999999998
2019-07-04,3,0,103,59,24,20,103,93.93,16.9,20.7,131.53
2019-07-05,4,0,105,61,25,19,105,141.44,26.18,16.46,184.08
2019-07-06,5,1,105,61,25,19,74,77.58,3.69,16.53,97.8
2019-07-07,6,1,104,59,26,19,73,121.18,3.73,21.82,146.73000000000002
2019-07-08,0,0,105,60,26,19,105,151.24,21.61,23.29,196.14000000000001
2019-07-09,1,0,105,59,27,19,105,105.14,31.47,10.34,146.95000000000002
2019-07-10,2,0,103,57,28,18,103,135.25,26.69,37.07,199.01
2019-07-11,3,0,103,56,29,18,103,131.65,18.42,12.13,162.2
2019-07-12,4,0,104,57,28,19,104,240.59,19.31,42.79,302.69
2019-07-13,5,1,104,57,28,19,72,84.96,12.29,18.49,115.74
2019-07-14,6,1,104,56,30,18,76,112.8,6.61,21.33,140.74
2019-07-15,0,0,104,57,27,20,104,165.54,14.19,29.4,209.13
2019-07-16,1,0,103,57,26,20,103,95.9,16.35,27.61,139.86
2019-07-17,2,0,105,59,27,19,105,180.91,18.7,14.82,214.42999999999998
2019-07-18,3,0,106,58,26,22,106,166.92,30.93,47.88,245.73
2019-07-19,4,0,106,56,27,23,106,200.54,42.23,32.68,275.45
2019-07-20,5,1,106,55,28,23,71,83.68,9.1,19.75,112.53
2019-07-21,6,1,105,56,26,23,74,76.68,12.07,30.21,118.96000000000001
2019-07-22,0,0,105,58,25,22,105,97.67,27.0,3.67,128.34
2019-07-23,1,0,104,58,25,21,104,49.39,28.12,4.37,81.88000000000001
2019-07-24,2,0,105,56,28,21,105,216.53,51.65,33.71,301.89
2019-07-25,3,0,104,55,28,21,104,139.08,24.21,25.93,189.22000000000003
2019-07-26,4,0,102,53,28,21,102,117.07,33.47,52.69,203.23
2019-07-27,5,1,102,53,27,22,71,103.61,15.34,14.87,133.82
2019-07-28,6,1,103,55,25,23,73,61.24,5.72,20.52,87.48
2019-07-29,0,0,103,55,25,23,103,176.24,33.37,41.61,251.22000000000003
2019-07-30,1,0,101,53,26,22,101,127.29,24.13,41.17,192.59000000000003
2019-07-31,2,0,101,53,26,22,101,141.63,10.79,0.15,152.57
2019-08-01,3,0,100,53,25,22,100,246.76,17.33,38.37,302.46
2019-08-02,4,0,102,53,27,22,102,124.64,19.69,21.65,165.98000000000002
2019-08-03,5,1,102,51,28,23,67,55.88,16.18,24.15,96.21000000000001
2019-08-04,6,1,100,50,26,24,71,114.63,24.07,30.6,169.29999999999998
2019-08-05,0,0,99,46,29,24,99,41.78,20.01,19.29,81.08000000000001
2019-08-06,1,0,100,48,28,24,100,115.75,10.32,47.88,173.95
2019-08-07,2,0,99,47,27,25,99,58.8,20.37,29.29,108.46000000000001
2019-08-08,3,0,100,49,26,25,100,97.61,27.85,38.53,163.99
2019-08-09,4,0,99,48,26,25,99,53.95,36.1,15.71,105.76000000000002
2019-08-10,5,1,97,46,26,25,70,68.96,29.84,16.57,115.37
2019-08-11,6,1,97,46,26,25,73,78.27,14.25,34.52,127.03999999999999
2019-08-12,0,0,97,46,26,25,97,235.38,31.82,41.75,308.95
2019-08-13,1,0,97,47,26,24,97,97.61,6.58,37.64,141.82999999999998
2019-08-14,2,0,98,48,26,24,98,132.0,17.62,21.13,170.75
2019-08-15,3,0,101,50,28,23,101,78.3,25.93,38.98,143.20999999999998
2019-08-16,4,0,102,50,30,22,102,88.0,46.05,14.46,148.51000000000002
2019-08-17,5,1,104,53,29,22,77,94.17,12.66,32.94,139.76999999999998
2019-08-18,6,1,102,53,29,20,68,53.9,10.01,19.8,83.71
2019-08-19,0,0,101,53,28,20,101,55.43,29.66,14.72,99.81
2019-08-20,1,0,101,53,28,20,101,90.49,21.61,7.14,119.24
2019-08-21,2,0,100,53,26,21,100,128.4,27.53,17.91,173.84
2019-08-22,3,0,101,53,27,21,101,136.65,22.43,21.17,180.25
2019-08-23,4,0,101,51,29,21,101,81.0,29.81,40.38,151.19
2019-08-24,5,1,101,51,28,22,75,126.56,23.69,61.29,211.54
2019-08-25,6,1,104,52,28,24,75,84.78,11.05,14.02,109.85
2019-08-26,0,0,105,54,27,24,105,127.61,32.23,12.97,172.81
2019-08-27,1,0,105,54,28,23,105,147.59,8.4,10.38,166.37
2019-08-28,2,0,106,54,29,23,106,71.52,16.32,14.49,102.33
2019-08-29,3,0,105,54,28,23,105,122.47,26.3,41.5,190.27
2019-08-30,4,0,105,54,27,24,105,135.1,6.22,30.55,171.87
2019-08-31,5,1,105,56,25,24,79,81.56,14.01,21.74,117.31
2019-09-01,6,1,105,56,25,24,74,81.37,21.02,9.4,111.79
2019-09-02,0,0,104,57,24,23,104,120.22,17.01,24.97,162.2
2019-09-03,1,0,104,57,26,21,104,83.42,20.52,38.84,142.78
2019-09-04,2,0,105,59,26,20,105,201.16,18.76,8.2,228.11999999999998
2019-09-05,3,0,104,57,26,21,104,99.81,1.16,29.01,129.98
2019-09-06,4,0,104,57,25,22,104,196.77,19.19,7.26,223.22
2019-09-07,5,1,105,56,26,23,69,128.94,35.92,37.94,202.8
2019-09-08,6,1,104,56,25,23,66,116.67,17.73,32.86,167.26
2019-09-09,0,0,104,56,26,22,104,183.52,11.09,4.93,199.54000000000002
2019-09-10,1,0,103,56,25,22,103,148.84,47.17,37.68,233.69
2019-09-11,2,0,103,55,26,22,103,288.61,13.94,12.19,314.74
2019-09-12,3,0,104,56,26,22,104,150.71,30.91,10.14,191.76
2019-09-13,4,0,104,58,24,22,104,118.12,30.49,26.83,175.44
2019-09-14,5,1,106,61,24,21,73,115.01,27.27,37.51,179.79
2019-09-15,6,1,105,59,26,20,70,116.99,14.96,21.58,153.52999999999997
2019-09-16,0,0,105,59,26,20,105,155.23,14.47,37.05,206.75
2019-09-17,1,0,105,59,26,20,105,137.06,22.66,17.16,176.88
2019-09-18,2,0,105,60,25,20,105,155.87,11.34,25.38,192.59
2019-09-19,3,0,105,57,28,20,105,228.82,12.84,29.06,270.71999999999997
2019-09-20,4,0,104,56,28,20,104,352.15,7.9,21.25,381.29999999999995
2019-09-21,5,1,105,57,28,20,68,198.73,8.83,41.68,249.24
2019-09-22,6,1,104,55,29,20,78,293.03,8.05,12.91,313.99
2019-09-23,0,0,105,57,29,19,105,388.59,17.07,20.43,426.09
2019-09-24,1,0,105,59,27,19,105,426.92,31.61,7.68,466.21000000000004
2019-09-25,2,0,105,60,26,19,105,230.62,36.55,22.51,289.68
2019-09-26,3,0,105,61,26,18,105,223.6,30.03,18.97,272.6
2019-09-27,4,0,103,61,25,17,103,282.85,9.48,15.45,307.78000000000003
2019-09-28,5,1,103,60,26,17,66,211.37,12.73,23.49,247.59
2019-09-29,6,1,102,59,24,19,72,322.3,11.99,13.83,348.12
2019-09-30,0,0,102,61,21,20,102,338.27,21.69,7.37,367.33
2019-10-01,1,0,103,61,22,20,103,321.77,35.15,45.78,402.69999999999993
2019-10-02,2,0,105,62,22,21,105,214.2,22.1,20.88,257.18
2019-10-03,3,0,105,61,24,20,105,280.27,24.22,19.97,324.46000000000004
2019-10-04,4,0,104,61,23,20,104,151.85,32.78,29.43,214.06
2019-10-05,5,1,105,61,22,22,69,117.94,16.18,17.13,151.25
2019-10-06,6,1,105,60,23,22,72,166.71,15.13,17.38,199.22
2019-10-07,0,0,104,59,23,22,104,351.24,15.5,32.06,398.8
2019-10-08,1,0,107,62,24,21,107,317.67,50.59,0.97,369.23
