fecha,dia_semana,es_fin_de_semana,n_total,n_low,n_medium,n_high,n_presentes,N02BE_demand,N05B_demand,M01AB_demand,total_demand,nombre_dia,mes,N02BE_demand_lag1,N02BE_demand_lag7,N02BE_demand_rolling7,N05B_demand_lag1,N05B_demand_lag7,N05B_demand_rolling7,M01AB_demand_lag1,M01AB_demand_lag7,M01AB_demand_rolling7
2015-07-19,6,1,101,49,34,18,71,70.47,2.49,41.3,114.26,Domingo,7,123.66,123.23,126.39428571428572,21.51,12.59,10.494285714285713,12.57,21.3,18.349999999999998
2015-07-20,0,0,101,48,35,18,101,273.44,12.98,20.6,307.02000000000004,Lunes,7,70.47,147.41,144.39857142857142,2.49,14.69,10.25,41.3,11.62,19.632857142857144
2015-07-21,1,0,101,49,34,18,101,95.5,19.55,16.57,131.62,Martes,7,273.44,96.77,144.21714285714285,12.98,3.7,12.514285714285714,20.6,1.56,21.777142857142856
2015-07-22,2,0,99,48,32,19,99,145.75,29.77,35.7,211.22000000000003,Miercoles,7,95.5,134.43,145.8342857142857,19.55,15.2,14.595714285714289,16.57,26.45,23.09857142857143
2015-07-23,3,0,99,48,31,20,99,93.64,9.55,5.87,109.06,Jueves,7,145.75,119.23,142.17857142857142,29.77,7.54,14.882857142857144,35.7,27.66,19.985714285714288
2015-07-24,4,0,102,49,34,19,102,204.74,26.62,22.53,253.89,Viernes,7,93.64,192.79,143.8857142857143,9.55,8.33,17.49571428571429,5.87,7.29,22.162857142857145
2015-07-25,5,1,102,49,34,19,75,113.24,19.93,15.66,148.82999999999998,Sabado,7,204.74,123.66,142.39714285714285,26.62,21.51,17.27,22.53,12.57,22.604285714285712
2015-07-26,6,1,101,50,32,19,68,129.35,11.0,19.42,159.76999999999998,Domingo,7,113.24,70.47,150.8085714285714,19.93,2.49,18.485714285714288,15.66,41.3,19.47857142857143
2015-07-27,0,0,102,52,32,18,102,165.08,24.9,26.56,216.54,Lunes,7,129.35,273.44,135.32857142857142,11.0,12.98,20.18857142857143,19.42,20.6,20.330000000000002
2015-07-28,1,0,102,53,31,18,102,105.03,38.3,50.78,194.11,Martes,7,165.08,95.5,136.69,24.9,19.55,22.867142857142856,26.56,16.57,25.217142857142857
2015-07-29,2,0,102,51,34,17,102,145.68,22.9,34.84,203.42,Miercoles,7,105.03,145.75,136.68,38.3,29.77,21.88571428571429,50.78,35.7,25.094285714285714
2015-07-30,3,0,103,51,34,18,103,108.08,8.57,11.8,128.45000000000002,Jueves,7,145.68,93.64,138.74285714285716,22.9,9.55,21.745714285714286,34.84,5.87,25.941428571428577
2015-07-31,4,0,103,51,34,18,103,162.17,22.67,19.45,204.29,Viernes,7,108.08,204.74,132.66142857142856,8.57,26.62,21.18142857142857,11.8,22.53,25.501428571428573
2015-08-01,5,1,103,50,33,20,72,95.57,35.72,19.61,150.89999999999998,Sabado,8,162.17,113.24,130.13714285714286,22.67,19.93,23.437142857142856,19.45,15.66,26.06571428571429
2015-08-02,6,1,102,49,33,20,68,67.94,22.81,19.53,110.28,Domingo,8,95.57,129.35,121.36428571428573,35.72,11.0,25.124285714285712,19.61,19.42,26.08142857142857
2015-08-03,0,0,103,49,34,20,103,157.64,11.18,6.22,175.04,Lunes,8,67.94,165.08,120.30142857142857,22.81,24.9,23.164285714285715,19.53,26.56,23.17571428571429
2015-08-04,1,0,102,47,34,21,102,159.51,15.89,26.11,201.51,Martes,8,157.64,105.03,128.0842857142857,11.18,38.3,19.962857142857143,6.22,50.78,19.65142857142857
2015-08-05,2,0,101,47,31,23,101,152.5,10.81,22.57,185.88,Miercoles,8,159.51,145.68,129.0585714285714,15.89,22.9,18.235714285714284,26.11,34.84,17.898571428571426
2015-08-06,3,0,100,45,33,22,100,235.0,34.3,23.13,292.43,Jueves,8,152.5,108.08,147.19,10.81,8.57,21.91142857142857,22.57,11.8,19.517142857142858
2015-08-07,4,0,100,45,33,22,100,148.64,27.06,18.54,194.24,Viernes,8,235.0,162.17,145.25714285714284,34.3,22.67,22.538571428571426,23.13,19.45,19.38714285714286
2015-08-08,5,1,99,46,31,22,73,106.44,12.65,28.16,147.25,Sabado,8,148.64,95.57,146.81,27.06,35.72,19.24285714285714,18.54,19.61,20.608571428571427
2015-08-09,6,1,97,44,31,22,75,103.59,13.64,22.12,139.35,Domingo,8,106.44,67.94,151.90285714285713,12.65,22.81,17.93285714285714,28.16,19.53,20.978571428571428
2015-08-10,0,0,99,46,30,23,99,190.6,38.11,15.76,244.47,Lunes,8,103.59,157.64,156.61142857142858,13.64,11.18,21.78,22.12,6.22,22.34142857142857
2015-08-11,1,0,100,47,30,23,100,122.92,30.59,55.83,209.34,Martes,8,190.6,159.51,151.3842857142857,38.11,15.89,23.88,15.76,26.11,26.587142857142855
2015-08-12,2,0,105,49,31,25,105,198.71,31.31,43.31,273.33000000000004,Miercoles,8,122.92,152.5,157.9857142857143,30.59,10.81,26.808571428571423,55.83,22.57,29.55
2015-08-13,3,0,104,48,30,26,104,166.06,29.35,40.94,236.35,Jueves,8,198.71,235.0,148.13714285714286,31.31,34.3,26.101428571428574,43.31,23.13,32.09428571428571
2015-08-14,4,0,103,48,30,25,103,114.38,15.16,15.3,144.84,Viernes,8,166.06,148.64,143.24285714285716,29.35,27.06,24.40142857142857,40.94,18.54,31.631428571428575
2015-08-15,5,1,103,50,29,24,70,166.87,39.21,15.58,221.66000000000005,Sabado,8,114.38,106.44,151.87571428571428,15.16,12.65,28.195714285714285,15.3,28.16,29.834285714285716
2015-08-16,6,1,104,50,30,24,79,103.3,9.49,9.13,121.92,Domingo,8,166.87,103.59,151.8342857142857,39.21,13.64,27.602857142857143,15.58,22.12,27.978571428571428
2015-08-17,0,0,104,50,29,25,104,229.22,19.41,40.07,288.7,Lunes,8,103.3,190.6,157.35142857142858,9.49,38.11,24.93142857142857,9.13,15.76,31.451428571428576
2015-08-18,1,0,104,49,29,26,104,169.67,51.84,30.81,252.32,Martes,8,229.22,122.92,164.03,19.41,30.59,27.967142857142854,40.07,55.83,27.877142857142854
2015-08-19,2,0,105,49,29,27,105,195.97,47.68,33.82,277.47,Miercoles,8,169.67,198.71,163.63857142857142,51.84,31.31,30.305714285714284,30.81,43.31,26.52142857142857
2015-08-20,3,0,104,49,29,26,104,129.01,20.11,17.77,166.89,Jueves,8,195.97,166.06,158.3457142857143,47.68,29.35,28.985714285714284,33.82,40.94,23.21142857142857
2015-08-21,4,0,103,48,29,26,103,235.94,25.27,30.96,292.17,Viernes,8,129.01,114.38,175.71142857142857,20.11,15.16,30.43,17.77,15.3,25.448571428571427
2015-08-22,5,1,104,46,31,27,75,136.98,18.71,13.73,169.42,Sabado,8,235.94,166.87,171.44142857142856,25.27,39.21,27.501428571428573,30.96,15.58,25.184285714285714
2015-08-23,6,1,105,47,31,27,82,154.24,26.3,47.93,228.47000000000003,Domingo,8,136.98,103.3,178.71857142857144,18.71,9.49,29.90285714285714,13.73,9.13,30.72714285714286
2015-08-24,0,0,105,47,31,27,105,317.45,25.93,45.42,388.8,Lunes,8,154.24,229.22,191.32285714285715,26.3,19.41,30.834285714285716,47.93,40.07,31.49142857142857
2015-08-25,1,0,105,47,32,26,105,162.76,62.6325,11.66,241.73,Martes,8,317.45,169.67,190.33571428571426,25.93,51.84,32.37607142857143,45.42,30.81,28.755714285714287
2015-08-26,2,0,105,47,33,25,105,188.18,21.66,14.03,223.87,Miercoles,8,162.76,195.97,189.22285714285712,62.6325,47.68,28.65892857142857,11.66,33.82,25.928571428571434
2015-08-27,3,0,104,45,35,24,104,224.21,23.95,44.12,292.28,Jueves,8,188.18,129.01,202.82285714285715,21.66,20.11,29.2075,14.03,17.77,29.692857142857143
2015-08-28,4,0,105,46,35,24,105,104.14,40.92,33.76,178.82,Viernes,8,224.21,235.94,183.99428571428572,23.95,25.27,31.443214285714287,44.12,30.96,30.092857142857138
2015-08-29,5,1,105,46,34,25,72,110.64,11.27,52.96,174.87,Sabado,8,104.14,136.98,180.23142857142858,40.92,18.71,30.380357142857143,33.76,13.73,35.69714285714286
2015-08-30,6,1,105,49,32,24,79,109.52,10.12,52.91,172.55,Domingo,8,110.64,154.24,173.84285714285716,11.27,26.3,28.068928571428575,52.96,47.93,36.40857142857143
2015-08-31,0,0,104,47,35,22,104,266.63,28.19,17.46,312.28,Lunes,8,109.52,317.45,166.58285714285714,10.12,25.93,28.391785714285714,52.91,45.42,32.41428571428572
2015-09-01,1,0,105,48,36,21,105,197.51,25.68,34.63,257.82,Martes,9,266.63,162.76,171.54714285714286,28.19,62.6325,23.112857142857145,17.46,11.66,35.69571428571428
2015-09-02,2,0,105,48,36,21,105,220.22,29.88,21.38,271.48,Miercoles,9,197.51,188.18,176.1242857142857,25.68,21.66,24.287142857142857,34.63,14.03,36.74571428571428
2015-09-03,3,0,106,47,38,21,106,131.48,43.2,6.05,180.73,Jueves,9,220.22,224.21,162.87714285714284,29.88,23.95,27.037142857142857,21.38,44.12,31.307142857142857
2015-09-04,4,0,105,47,37,21,105,138.48,26.72,13.68,178.88,Viernes,9,131.48,104.14,167.78285714285713,43.2,40.92,25.00857142857143,6.05,33.76,28.43857142857143
2015-09-05,5,1,105,48,35,22,73,97.24,31.74,38.82,167.79999999999998,Sabado,9,138.48,110.64,165.8685714285714,26.72,11.27,27.93285714285714,13.68,52.96,26.41857142857143
2015-09-06,6,1,105,48,35,22,72,113.26,21.4,37.25,171.91,Domingo,9,97.24,109.52,166.40285714285713,31.74,10.12,29.544285714285714,38.82,52.91,24.181428571428572
2015-09-07,0,0,101,47,31,23,101,219.82,21.36,19.16,260.34000000000003,Lunes,9,113.26,266.63,159.71571428571428,21.4,28.19,28.568571428571428,37.25,17.46,24.424285714285713
2015-09-08,1,0,101,46,32,23,101,193.92,11.73,12.47,218.12,Martes,9,219.82,197.51,159.2028571428571,21.36,25.68,26.575714285714287,19.16,34.63,21.25857142857143
2015-09-09,2,0,102,48,32,22,102,237.72,24.66,8.5,270.88,Miercoles,9,193.92,220.22,161.70285714285714,11.73,29.88,25.830000000000002,12.47,21.38,19.41857142857143
2015-09-10,3,0,102,48,32,22,102,144.21,55.89,25.99,226.09000000000003,Jueves,9,237.72,131.48,163.52142857142857,24.66,43.2,27.642857142857142,8.5,6.05,22.267142857142858
2015-09-11,4,0,103,50,32,21,103,206.39,26.07,47.06,279.52,Viernes,9,144.21,138.48,173.22285714285712,55.89,26.72,27.55,25.99,13.68,27.035714285714285
2015-09-12,5,1,102,49,32,21,73,308.75,16.48,19.29,344.52000000000004,Sabado,9,206.39,97.24,203.4385714285714,26.07,31.74,25.37,47.06,38.82,24.24571428571429
2015-09-13,6,1,101,48,31,22,70,114.39,10.28,31.6,156.27,Domingo,9,308.75,113.26,203.6,16.48,21.4,23.78142857142857,19.29,37.25,23.438571428571432
2015-09-14,0,0,101,48,30,23,101,211.52,43.11,21.74,276.37,Lunes,9,114.39,219.82,202.41428571428574,10.28,21.36,26.88857142857143,31.6,19.16,23.807142857142853
2015-09-15,1,0,102,49,29,24,102,162.99,21.62,15.6,200.21,Martes,9,211.52,193.92,197.99571428571429,43.11,11.73,28.30142857142857,21.74,12.47,24.254285714285714
2015-09-16,2,0,99,45,30,24,99,113.25,19.84,2.39,135.48,Miercoles,9,162.99,237.72,180.21428571428572,21.62,24.66,27.61285714285714,15.6,8.5,23.381428571428568
2015-09-17,3,0,100,46,30,24,100,233.51,8.74,47.14,289.39,Jueves,9,113.25,144.21,192.97142857142856,19.84,55.89,20.877142857142854,2.39,25.99,26.40285714285714
2015-09-18,4,0,99,45,30,24,99,107.04,12.79,15.79,135.62,Viernes,9,233.51,206.39,178.77857142857144,8.74,26.07,18.979999999999997,47.14,47.06,21.935714285714287
2015-09-19,5,1,99,45,30,24,75,183.55,19.73,32.97,236.25,Sabado,9,107.04,308.75,160.89285714285714,12.79,16.48,19.444285714285716,15.79,19.29,23.889999999999997
2015-09-20,6,1,99,46,29,24,70,133.17,41.23,47.09,221.49,Domingo,9,183.55,114.39,163.57571428571427,19.73,10.28,23.865714285714287,32.97,31.6,26.102857142857143
2015-09-21,0,0,98,46,28,24,98,305.99,18.73,9.38,334.1,Lunes,9,133.17,211.52,177.07142857142858,41.23,43.11,20.382857142857144,47.09,21.74,24.337142857142858
2015-09-22,1,0,98,47,27,24,98,129.77,27.47,32.82,190.06,Martes,9,305.99,162.99,172.32571428571433,18.73,21.62,21.21857142857143,9.38,15.6,26.797142857142855
2015-09-23,2,0,98,47,27,24,98,223.8,20.26,29.07,273.13,Miercoles,9,129.77,113.25,188.11857142857144,27.47,19.84,21.27857142857143,32.82,2.39,30.608571428571427
2015-09-24,3,0,97,45,26,26,97,242.86,20.53,15.35,278.74,Jueves,9,223.8,233.51,189.45428571428573,20.26,8.74,22.962857142857143,29.07,47.14,26.067142857142862
2015-09-25,4,0,99,46,27,26,99,170.69,34.86,25.37,230.92,Viernes,9,242.86,107.04,198.5471428571429,20.53,12.79,26.115714285714287,15.35,15.79,27.435714285714287
2015-09-26,5,1,98,48,25,25,73,161.87,14.55,57.64375,237.85,Sabado,9,170.69,183.55,195.45000000000002,34.86,19.73,25.375714285714285,25.37,32.97,30.960535714285715
2015-09-27,6,1,97,48,25,24,65,45.18,7.18,27.79,80.15,Domingo,9,161.87,133.17,182.88000000000002,14.55,41.23,20.511428571428574,57.64375,47.09,28.203392857142855
2015-09-28,0,0,98,47,27,24,98,101.77,23.37,5.89,131.03,Lunes,9,45.18,305.99,153.7057142857143,7.18,18.73,21.174285714285713,27.79,9.38,27.704821428571428
2015-09-29,1,0,98,46,28,24,98,254.64,22.18,31.0,307.82,Martes,9,101.77,129.77,171.5442857142857,23.37,27.47,20.41857142857143,5.89,32.82,27.44482142857143
2015-09-30,2,0,100,47,26,27,100,149.64,25.01,29.04,203.69,Miercoles,9,254.64,223.8,160.95,22.18,20.26,21.09714285714286,31.0,29.07,27.440535714285712
2015-10-01,3,0,98,44,27,27,98,225.82,4.19,52.2,282.21,Jueves,10,149.64,242.86,158.51571428571427,25.01,20.53,18.762857142857143,29.04,15.35,32.70482142857143
2015-10-02,4,0,98,45,26,27,98,246.34,16.69,27.06,290.09000000000003,Viernes,10,225.82,170.69,169.32285714285715,4.19,34.86,16.167142857142856,52.2,25.37,32.94625
2015-10-03,5,1,99,45,27,27,73,184.76,20.66,56.16,261.58,Sabado,10,246.34,161.87,172.59285714285716,16.69,14.55,17.04,27.06,57.64375,32.73428571428571
2015-10-04,6,1,97,43,27,27,74,288.12,8.26,36.91,333.29,Domingo,10,184.76,45.18,207.29857142857142,20.66,7.18,17.194285714285716,56.16,27.79,34.037142857142854
2015-10-05,0,0,98,42,30,26,98,427.59875,34.72,27.19,526.85,Lunes,10,288.12,101.77,253.8455357142857,8.26,23.37,18.815714285714286,36.91,5.89,37.08
2015-10-06,1,0,98,42,30,26,98,277.39,29.34,29.37,336.1,Martes,10,427.59875,254.64,257.09553571428575,34.72,22.18,19.83857142857143,27.19,31.0,36.847142857142856
2015-10-07,2,0,97,43,28,26,97,289.44,24.23,38.48,352.15000000000003,Miercoles,10,277.39,149.64,277.0669642857143,29.34,25.01,19.72714285714286,29.37,29.04,38.19571428571429
2015-10-08,3,0,98,43,29,26,98,200.96,15.15,45.85,261.96000000000004,Jueves,10,289.44,225.82,273.5155357142857,24.23,4.19,21.292857142857144,38.48,52.2,37.28857142857142
2015-10-09,4,0,99,45,28,26,99,185.91,40.06,10.59,236.56,Viernes,10,200.96,246.34,264.8826785714286,15.15,16.69,24.631428571428575,45.85,27.06,34.93571428571429
2015-10-10,5,1,101,47,28,26,70,218.24,54.89,31.52,304.65,Sabado,10,185.91,184.76,269.6655357142857,40.06,20.66,29.521428571428572,10.59,56.16,31.41571428571428
2015-10-11,6,1,100,47,27,26,71,331.47,22.12,52.97,406.56000000000006,Domingo,10,218.24,288.12,275.85839285714286,54.89,8.26,31.50142857142857,31.52,36.91,33.71
2015-10-12,0,0,101,47,27,27,101,427.59875,36.15,51.53,551.04,Lunes,10,331.47,427.59875,275.85839285714286,22.12,34.72,31.705714285714286,52.97,27.19,37.18714285714286
2015-10-13,1,0,106,50,27,29,106,427.59875,18.97,22.44,494.79,Martes,10,427.59875,277.39,297.31678571428574,36.15,29.34,30.224285714285713,51.53,29.37,36.19714285714286
2015-10-14,2,0,106,48,28,30,106,270.99,24.08,28.96,324.03,Miercoles,10,427.59875,289.44,294.68107142857144,18.97,24.23,30.20285714285714,22.44,38.48,34.83714285714286
2015-10-15,3,0,105,47,26,32,105,427.59875,11.48,31.97,497.02,Jueves,10,270.99,200.96,327.0580357142857,24.08,15.15,29.678571428571423,28.96,45.85,32.854285714285716
2015-10-16,4,0,106,47,26,33,106,408.57,7.31,11.15,427.03,Viernes,10,427.59875,185.91,358.8666071428571,11.48,40.06,25.0,31.97,10.59,32.934285714285714
2015-10-17,5,1,106,47,26,33,84,417.0,24.45,57.64375,508.92,Sabado,10,408.57,218.24,387.2608928571429,7.31,54.89,20.65142857142857,11.15,31.52,36.66625
2015-10-18,6,1,106,48,25,33,76,284.42,10.08,48.34,342.84000000000003,Domingo,10,417.0,331.47,380.53946428571425,24.45,22.12,18.93142857142857,57.64375,52.97,36.00482142857143
2015-10-19,0,0,105,48,23,34,105,427.59875,9.66,57.64375,530.5300000000001,Lunes,10,284.42,427.59875,380.53946428571425,10.08,36.15,15.147142857142857,48.34,51.53,36.87821428571429
2015-10-20,1,0,103,46,25,32,103,308.66,17.31,21.67,347.64000000000004,Martes,10,427.59875,427.59875,363.5482142857142,9.66,18.97,14.91,57.64375,22.44,36.768214285714286
2015-10-21,2,0,102,45,23,34,102,255.79,30.66,57.64375,344.78,Miercoles,10,308.66,270.99,361.37678571428575,17.31,24.08,15.85,21.67,28.96,40.86589285714286
2015-10-22,3,0,103,45,23,35,103,240.03,29.25,30.03,299.30999999999995,Jueves,10,255.79,427.59875,334.58125,30.66,11.48,18.388571428571428,57.64375,31.97,40.588750000000005
2015-10-23,4,0,104,46,24,34,104,287.7,11.81,47.32,346.83,Viernes,10,240.03,408.57,317.31410714285715,29.25,7.31,19.03142857142857,30.03,11.15,45.755892857142854
2015-10-24,5,1,104,47,23,34,76,345.37,23.15,57.64375,434.36,Sabado,10,287.7,417.0,307.08125,11.81,24.45,18.845714285714287,47.32,57.64375,45.755892857142854
2015-10-25,6,1,104,46,24,34,80,343.53,13.98,21.4,378.91,Domingo,10,345.37,284.42,315.5255357142857,23.15,10.08,19.40285714285714,57.64375,48.34,41.90732142857143
2015-10-26,0,0,102,47,22,33,102,365.87,24.83,57.64375,450.54,Lunes,10,343.53,427.59875,306.70714285714286,13.98,9.66,21.569999999999997,21.4,57.64375,41.90732142857143
2015-10-27,1,0,103,48,22,33,103,427.59875,23.19,27.75,494.45,Martes,10,365.87,308.66,323.6983928571429,24.83,17.31,22.41,57.64375,21.67,42.77589285714286
2015-10-28,2,0,103,48,23,32,103,228.42,35.11,6.19,269.72,Miercoles,10,427.59875,255.79,319.78839285714287,23.19,30.66,23.045714285714286,27.75,57.64375,35.425357142857145
2015-10-29,3,0,101,44,26,31,101,261.65,26.13,14.8,302.58,Jueves,10,228.42,240.03,322.8769642857143,35.11,29.25,22.599999999999998,6.19,30.03,33.24964285714286
2015-10-30,4,0,102,43,29,30,102,338.64,28.62,31.62,398.88,Viernes,10,261.65,287.7,330.1541071428571,26.13,11.81,25.00142857142857,14.8,47.32,31.006785714285716
2015-10-31,5,1,102,43,29,30,74,291.32,19.79,33.2,344.31,Sabado,10,338.64,345.37,322.43267857142854,28.62,23.15,24.521428571428572,31.62,57.64375,27.514821428571427
2015-11-01,6,1,105,46,28,31,74,396.2,36.22,13.9,446.32,Domingo,11,291.32,343.53,329.9569642857142,19.79,13.98,27.698571428571427,33.2,21.4,26.443392857142857
2015-11-02,0,0,105,47,28,30,105,318.94,23.13,26.99,369.06,Lunes,11,396.2,365.87,323.25267857142853,36.22,24.83,27.455714285714286,13.9,57.64375,22.064285714285717
2015-11-03,1,0,104,46,29,29,104,287.59,17.01,8.6,313.2,Martes,11,318.94,427.59875,303.25142857142856,23.13,23.19,26.572857142857146,26.99,27.75,19.32857142857143
2015-11-04,2,0,103,44,30,29,103,417.35,59.52,49.21,526.08,Miercoles,11,287.59,228.42,330.24142857142857,17.01,35.11,30.060000000000002,8.6,6.19,25.474285714285717
2015-11-05,3,0,103,43,31,29,103,308.62,8.82,24.64,342.08,Jueves,11,417.35,261.65,336.95142857142855,59.52,26.13,27.587142857142858,49.21,14.8,26.880000000000003
2015-11-06,4,0,103,42,32,29,103,216.66,16.8,19.5,252.96,Viernes,11,308.62,338.64,319.5257142857143,8.82,28.62,25.898571428571426,24.64,31.62,25.148571428571433
2015-11-07,5,1,103,43,30,30,72,331.96,45.94,24.8,402.7,Sabado,11,216.66,291.32,325.3314285714286,16.8,19.79,29.634285714285713,19.5,33.2,23.94857142857143
2015-11-08,6,1,100,40,30,30,79,255.96,23.37,37.96,317.29,Domingo,11,331.96,396.2,305.29714285714283,45.94,36.22,27.798571428571428,24.8,13.9,27.38571428571429
2015-11-09,0,0,100,40,30,30,100,270.3,9.67,21.55,301.52000000000004,Lunes,11,255.96,318.94,298.34857142857146,23.37,23.13,25.875714285714288,37.96,26.99,26.60857142857143
2015-11-10,1,0,101,41,28,32,101,282.43,27.31,39.85,349.59000000000003,Martes,11,270.3,287.59,297.6114285714286,9.67,17.01,27.34714285714286,21.55,8.6,31.072857142857146
2015-11-11,2,0,101,41,29,31,101,408.69,13.31,57.64375,480.3,Miercoles,11,282.43,417.35,296.3742857142857,27.31,59.52,20.74571428571429,39.85,49.21,32.277678571428574
2015-11-12,3,0,101,42,28,31,101,163.39,37.67,36.75,237.81,Jueves,11,408.69,308.62,275.6271428571428,13.31,8.82,24.867142857142856,57.64375,24.64,34.00767857142858
2015-11-13,4,0,101,42,29,30,101,147.68,41.2,29.43,218.31,Viernes,11,163.39,216.66,265.7728571428571,37.67,16.8,28.352857142857147,36.75,19.5,35.42625
2015-11-14,5,1,102,44,30,28,73,92.1,15.31,28.72,136.13,Sabado,11,147.68,331.96,231.50714285714284,41.2,45.94,23.977142857142862,29.43,24.8,35.98625
2015-11-15,6,1,102,44,31,27,81,226.26,23.72,7.62,257.6,Domingo,11,92.1,255.96,227.26428571428573,15.31,23.37,24.02714285714286,28.72,37.96,31.651964285714286
2015-11-16,0,0,103,45,31,27,103,348.1,30.66,30.12,408.88000000000005,Lunes,11,226.26,270.3,238.37857142857143,23.72,9.67,27.025714285714287,7.62,21.55,32.87625
2015-11-17,1,0,103,45,30,28,103,412.02,1.85,35.86,449.73,Martes,11,348.1,282.43,256.89142857142855,30.66,27.31,23.388571428571428,30.12,39.85,32.30625
2015-11-18,2,0,102,43,32,27,102,168.4,37.05,34.09,239.54,Miercoles,11,412.02,408.69,222.56428571428572,1.85,13.31,26.779999999999998,35.86,57.64375,28.941428571428567
2015-11-19,3,0,102,42,33,27,102,182.01,62.6325,10.66,267.47,Jueves,11,168.4,163.39,225.2242857142857,37.05,37.67,30.34607142857143,34.09,36.75,25.214285714285715
2015-11-20,4,0,102,43,33,26,102,173.54,6.29,29.21,209.04,Viernes,11,182.01,147.68,228.91857142857143,62.6325,41.2,25.35892857142857,10.66,29.43,25.18285714285714
2015-11-21,5,1,103,44,33,26,79,238.69,11.69,22.02,272.4,Sabado,11,173.54,92.1,249.85999999999999,6.29,15.31,24.841785714285713,29.21,28.72,24.225714285714286
2015-11-22,6,1,102,42,35,25,77,213.77,19.26,10.29,243.32,Domingo,11,238.69,226.26,248.07571428571427,11.69,23.72,24.204642857142858,22.02,7.62,24.607142857142858
2015-11-23,0,0,102,43,34,25,102,427.59875,10.09,14.68,491.13,Lunes,11,213.77,348.1,259.43267857142854,19.26,30.66,21.266071428571426,10.29,30.12,22.40142857142857
2015-11-24,1,0,104,45,34,25,104,137.68,41.5,23.76,202.94,Martes,11,427.59875,412.02,220.24125,10.09,1.85,26.93035714285714,14.68,35.86,20.672857142857143
2015-11-25,2,0,104,46,34,24,104,201.62,35.99,27.36,264.97,Miercoles,11,137.68,168.4,224.98696428571427,41.5,37.05,26.77892857142857,23.76,34.09,19.71142857142857
2015-11-26,3,0,104,48,32,24,104,176.56,25.83,20.24,222.63,Jueves,11,201.62,182.01,224.20839285714283,35.99,62.6325,21.521428571428572,27.36,10.66,21.080000000000002
2015-11-27,4,0,103,47,32,24,103,142.75,21.94,3.4,168.09,Viernes,11,176.56,173.54,219.8098214285714,25.83,6.29,23.75714285714286,20.24,29.21,17.392857142857142
2015-11-28,5,1,103,48,31,24,71,221.06,9.36,29.62,260.04,Sabado,11,142.75,238.69,217.29125,21.94,11.69,23.424285714285713,3.4,22.02,18.478571428571428
2015-11-29,6,1,104,48,34,22,75,212.25,1.43,28.98,242.66,Domingo,11,221.06,213.77,217.07410714285714,9.36,19.26,20.877142857142854,29.62,10.29,21.148571428571433
